"id","job_title","date_posted","job_desc","job_location","job_salary","job_type","company","company_url","job_skills"
"53623886","Principal Data Engineer","2024-09-17","A rapidly growing scale-up in London, who specialise in supply-chain SaaS are experiencing another period of growth and need a Principal Data Engineer. With the financial backing of a £billion group, they're in a strong financial position to push on and  meet their big ambitions. Their tool has been developed to improve the efficiency, sustainability and carbon footprint of the supply chain, from raw materials through to recyclying. Joining this business will give you the chance to have a positive environmental impact. In the last 18 months their team has scaled from 30 to 70 and their growth is showing no signs of stopping. The company have adopted a strong L&D function too, whereby you'll be given continual opportunities to learn & develop your skillset, whilst also  attending professional training courses. As a Principal Data Engineer, you will be key to the growth of the entire function, taking on a Tech Lead role in the team and being the ""go to expert"". Develop a lead a team of Data Analysts and Engineers.Drive the design, development and launch of data models and pipelines.Collaborare with product and development leads.Take ownership of strategy and define all aspects of the solution.Setup and maintain a model for data science development.Manage customer data access requests.Establish and own governance standards.The successful Principal Data Engineer will need experience in the following: PySpark, Python.Databricks.AWS.ETL.Click apply today to begin the process. As an industry leading, nationwide Marketing, Digital, Analytics, IT and Design recruitment agency, we are continually receiving new assignments to work on, so keep a close eye on our website, Facebook, LinkedIn and Twitter pages for a full list of current  permanent and interim opportunities as well as marketplace news and fun stuff.Forward Role is operating as an employment agency.","South East England","£80,000 - £100,000 per annum","Permanent,full-time","Forward Role",NA,""
"53715909","SoC Hardware Design Engineer","2024-09-26","JOB AD: Job Title: SoC Hardware Design Engineer Location: London Salary Range: £80,000 GBP per annum Hybrid role: Work from home and in the office, with some travel to meet customers and partners. Client Information: Start up company in London, looking to expand their SoC Hardware Design Engineering team. Focussing on Quantum algorithms and Neuromorphic computing. Responsibilities: Help us create cutting-edge hardware products as part of a diverse tech team Design & develop next-gen AI & security HW solutions, focusing on Integrated Circuits (ICs) across FPGAs & ASICs.Develop & specify microarchitectures for our SoC IP, collaborating with a broader component design team to deliver effective & secure products.Implement 3rd party IP from our supplier partners where appropriate.Take concepts from ideation to delivery: work closely with engineers to deliver on the overall product, & interface with fab partners, taking designs through proof of concept to GDS and full-scale production.Document and demonstrate solutions along the way to the team.Continuously improve on the solutions you build.Requirements: MSc in Electrical Engineering or a Bachelor's/Master's in a related field.Industry experience with SoC microarchitectures (e.g., x86, ARM, RISC, SPARC, MIPS).Proficiency in hardware design languages such as SysVerilog, VHDL, and software languages like C/C++, Assembly, HLS, or Python.Proven experience with tape-out in the semiconductor industry.A self-driven problem solver with a proactive approach to learning and tackling challenges outside of their comfort zone.Strong interpersonal skills, with a collaborative mindset to support and work with a diverse range of peers and mentors.Ability to deliver high-quality work and pay attention to both functionality and design aesthetics","South East England","£75,000 - £80,000 per annum","Permanent,full-time","MicroTECH Global Ltd",NA,""
"53804303","Power Platform Developer - London!","2024-10-08","","South East England","","Permanent,full-time","Nelson Frank ","https://www.reed.co.uk/company-profile/nelson-frank--75442",""
"53897108","Marketing Executive ","2024-10-23","Marketing Executive All round Marketing Executive, to come on board and hit the ground running. We are looking for a self-motivated and creative marketing executive to be part of this growing team. You will be able to make a real impact and drive projects through. This is an exciting and hands-on role covering all aspects of marketing and being able  to make a difference. Core responsibilities: Brand Building - strengthening the company brand in the market.Campaign Leadership - designing, delivering and driving forward campaigns from start to finish.Content Creation - Creating content from brochures, to emails, event collateral and social media posts which captivate audiences.Project Management - managing projects such as new campaigns and meeting deadlines. Juggling and managing your priorities.Support - Support internal teams across the board with paid advertising and enhancing performance and reporting outcomes and as well as making improvements.Collaborative - working collaboratively both internally and externally with external agencies to deliver top performance.Performance Tracking - campaign metrics to gain an understanding of what is working and where improvements can be made. Always optimising ROI and achieving best results.Ideal Candidate At least three years’ experience within a professional environment (ideally financial services).Proven track record of running successful campaigns.Degree educated.Exceptional project management skills and being able to stay organised and meet deadlines.Proficient in all digital marketing tools.Keen eye for detail along with experience of Canva and MS Office.Strong data analysis skills and being able to make informed decisions.Excellent communication skills both written and oral.Familiar with AI tolls such as ChatGPT or Claude would be beneficial.Red Anchor Recruitment is an equal opportunities agency.","South East England","£35,000 - £43,000 per annum","Permanent,full-time","Red Anchor Recruitment",NA,""
"53897861","Senior Marketing executive","2024-10-23","","South East England","","Permanent,full-time","Crone Corkill","https://www.reed.co.uk/company-profile/crone-corkill-527",""
"53608709","Business Development Manager","2024-09-16","Business Development Manager £35-40K Our client is one of the leading B2B news platforms globally and pride themselves on their unique AI-powered product, cutting through the noise and giving subscribers the headlines that matter most to them. They give industry professionals one place for all the top trending stories in their industry via newsletters and news websites.  They are now looking for a Business Development Manager The Business Development Manager will be responsible for B2B digital sales, driving customer acquisition converting leads into sales, generating new leads, creating bespoke packages, negotiating pricing and forecasting sales revenue. Working closely  with the two current BDM’s as well as the Managing Director (and wider team), the successful candidate will play a critical role in helping drive the growth for the rest of 2024 and beyond. Experience: · Minimum 3 years’ successful digital advertising sales experience. · Proven ability to win new business (outbound). · Strong sales skills and proven record of hitting/exceeding your sales quota. · Comfortable working in a fast-growing and fast-paced environment. · Experience using Salesforce would be ideal.","Essex","£35,000 - £40,000 per annum","Permanent,full-time","Monroe and Chase Recruitment Specialists",NA,"Media Sales,New Business Development"
"53893368","Administrator","2024-10-22","**Job Title: Administrator****Company Overview:**Futures Recruitment is partnering with one of the largest independent companies in the international yachting industry, located in Chichester. This professional organisation is dedicated to excellence and innovation, and they are seeking a motivated Administrator to join their dynamic team. This role offers a contract position with a potential pathway to permanent employment for the right candidate.  An immediate start is available!**Key Responsibilities:**- Serve as the primary contact for client enquiries and provide exceptional support.- Assist in the administration of contracts, focusing on renewals and compliance.- Maintain accurate records of documents, contracts, and compliance files.- Update and manage databases, ensuring information is timely and precise.- Engage in marketing activities, including creating adverts and managing the company website.**Required Skills and Qualifications:**- Prior experience in an administrative role, ideally within a fast-paced environment.- Strong organisational skills and attention to detail.- Excellent communication and interpersonal abilities.- Proficient in Microsoft Office Suite and management systems.- Ability to work independently and collaboratively, effectively prioritising multiple tasks. A background in estate agents and some knowledge of AI is advantageous.For more information, apply today, and our team will be in touch!","West Sussex","£12.00 - £13.00 per hour","Contract,full-time","Futures Recruitment Ltd",NA,""
"53831995","Data Engineer - Tech/payments - London","2024-10-11","Data Engineer - Tech consumer/payments - London Day rate: £250 - £300 (inside IR35)  Duration: 12 months  Start: Now Hybrid: 2 days a week My new client looking for a Data Engineer / Analyst, you will be responsible for developing automation tools that help gather performance data from payment partners and curate comprehensive market performance communications and data visualisations. You will  work closely with the Business Development and payment Wallet Analytics teams to generate actionable insights from partner performance data, drive partner compliance and help scale the Wallet business in EMEIA. Description Develop automation tools to collate Wallet partner supplied performance data and merge with data sourcesDevelop and generate internal and external communications that provide actionable insights from Wallet dataPartner with Business Development teams to create customised dashboards on our in-house analytics platformExplore opportunities to adopt LLM technology to make data more accessible to internal teamsKey qualifications 3+ years experience in data visualisation, scripting, and applying data metrics models to businessStrong proficiency in Python programming (with emphasis on data structures and Excel scripting)Proficiency in query languages such as SQLExperience using TableauExperience in applying data science / machine learning techniques to provide solutions to real business problemsDetail oriented and self-motivated individual able to function effectively when working independently or in a team.Education Degree education in relevant field desirable but candidates from all education backgrounds are encouraged to apply. Additional requirements Excellent verbal and written communication skills.Proficient in English.","South East England","£250.00 - £300.00 per day","Contract,full-timeorpart-time","Salt Search",NA,""
"53912849","Python Developer, Elixir","2024-10-25","Python Developer, ElixirLondon/RemoteOutside IR35 contractCirca £500 – £600 a dayInitial 6-month contract, however extendable  Talented Data Scraping Engineer with Python and Elixir is sought by highly prestigious global brand. Key accountabilities include analysing, maintaining and enhancing a highly customized application.  The role will be responsible for aiding in the design, planning and delivery of functionality outlined by the stakeholders and steered by the Team Lead. Working closely with the engineering and data science teams to gather requirements, identify data sources,  and implement robust scraping solutions to extract, parse, and store data from various websites and APIs.  All deliveries will be hosted in an AWS environment with a strong emphasis on performance, automation, monitoring and logging, and security, therefore a solid understanding of working in a modern Cloud environment including DevOps and CI/CD processes is needed.  Key Responsibilities:Design, develop, and maintain the Website UI using Ember JSCollaborate with stakeholders to understand data requirements and translate them into technical solutions.Optimize scraping algorithms for efficiency, scalability, and reliability.Implement data quality checks and validation processes to ensure accuracy and completeness of scraped data.Key Requirements:Excellent understanding of all the principles of the data engineering development lifecycleStrong development background in Python and Elixir and Ecto wrapper, Ember JS, ideally within an AWS environmentA strong desire to improve existing implementations, and to innovate and introduce new and exciting ways to achieve the project goalsDesign, develop, and maintain data scraping scripts and pipelines using Python and ElixirAWS Certifications an advantage For a full consultation on this exciting contract opportunity, please send you r CV to ARC IT!","London","£500.00 - £600.00 per day","Contract,full-time","Arc IT Recruitment",NA,""
"53900202","Corporate Tax Compliance Manager","2024-10-23","Are you a corporate tax professional looking to join a leading global firm, work with multinational clients and have a diverse client base? I am currently working with a Big 4 firm looking for a corporate tax manager to join their rapidly growing, innovative and friendly team. This firm has a proven track record of providing high quality service to both clients and employees. This is an excellent opportunity for a candidate looking to challenge themselves, meet with clients, use leading technology and drive your own career path. The role Manage the compliance of your own portfolio of clientsEngage in meeting with clientsReview the submission of corporate tax returnsEnsure clients' tax risk is managedAssist on the development of colleaguesWhat you will need to succeed: ACA/CTA, ATT qualified or qualified by experienceStrong UK corporate tax experienceMaintain strong relationships with clientsStrong communication and organisational skillsBenefits Diverse client base from multinationals to mid-tier companies across a diverse range of sectorsLarge amount of professional growthTraining from leading professionals in the firmAccess to leading technology and AIHybrid workingWhat you need to do nowIf you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion about your career. Hays Specialist Recruitment Limited acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers. By applying for this job you accept the T&C's, Privacy Policy and Disclaimers which can be found at hays.co.uk","South East England","Competitive salary","Permanent,full-time","Hays Specialist Recruitment Limited",NA,"compliance,corporate tax,corporate tax manager"
"53808513","Junior Recruitment Consultant - High Earnings in Prague","2024-10-08","High-Earning Opportunity in Prague, Czechia - Trainee Recruitment Consultant for UK Social Care Division Location: Prague, Czech RepublicEmployment Type: Full-TimeDepartment: Sales - UK Social Care DivisionSalary: Competitive + Uncapped Commission Start Your Career in Prague with Uncapped Earnings Potential! Are you ready to kick-start a high-earning career while experiencing life in the vibrant city of Prague? NonStop Consulting is offering an exciting opportunity to join our UK Social Care Division, where you can unlock your earning potential and enjoy a fulfilling  career in recruitment. With recent updates to work regulations, it's now easier for UK nationals to work in Czechia, making this the perfect moment to consider relocating. Who We Are Founded in 2000, NonStop Consulting is a leading recruitment service provider across Europe and the USA. We offer ambitious individuals the chance to thrive in a fast-paced and rewarding environment, with rapid career progression and the potential for impressive  financial rewards. What We Offer AI-Enhanced Training Programme: Comprehensive training using advanced technology to accelerate your professional growth.Fast-Track Career Progression: Average promotion to management within 1.6 years.Uncapped Commission & High Earnings Potential: Competitive salary with no limit on the amount you can earn through commission.Relocation Support: We assist you in making your move to Prague smooth and stress-free, with guidance on local living and settling in.Office-Based Environment: Gain valuable face-to-face interactions and real-time learning opportunities, crucial for rapid development through immediate feedback and hands-on experience.New Rules for UK Nationals: UK nationals can now more easily work in Czechia, thanks to simplified visa and work permit processes. Our team will provide full guidance to ensure you have a smooth transition to working in Prague.What You'll Do As a Trainee Recruitment Consultant for our UK Social Care Division, you will be responsible for: Cold Calling & Business Development: Contacting clients and candidates in the UK social care sector. This involves substantial phone work to generate new business and manage vacancies.Market Focus: Building and managing a network of candidates and clients in the UK social care industry, handling multiple roles and opportunities.Managing the Full Recruitment Process: Oversee the entire recruitment process-from sourcing candidates to securing placements. You will also handle client communication to ensure smooth hiring processes.Market Building: Develop and expand your market by building strong candidate and client bases, fostering relationships, and driving revenue.Who We're Looking For We are looking for sharp, driven individuals who are passionate about sales and recruitment. While academic degrees are not a primary requirement, we value practical skills and sharp thinking. For this role, fluency in English is essential due to the focus on the UK market. Key qualities include: Energetic & Personable: Ability to build strong rapport with candidates and clients.Empathy: Understand and relate to the needs and emotions of others.Motivation & Drive: Set high personal goals and work diligently to achieve them.Resilience: Thrive in a fast-paced, target-driven environment.Strong Communication Skills: Confidently engage with clients and candidates over the phone.Practical Judgment: Demonstrate sound decision-making skills and a pragmatic approach to problem-solving.Technological Capability: Comfortable using AI tools and databases in recruitment processes.Adaptability & Learning: Open to feedback and continuous improvement.Commitment to an Office-Based Role: Dedication to working in an office environment to maximize learning and development through direct interaction with mentors and colleagues.Why Prague? Prague is one of Europe's most beautiful and liveable cities, offering a rich cultural scene, affordable living costs, and a high quality of life. With recent changes to work regulations, it's also become easier for UK nationals to secure employment in Czechia, with simplified visa and work permit processes. NonStop Consulting will guide you through every step of the relocation and onboarding process. Ready to Start Your Career? If you're driven to excel in the UK social care market and passionate about making a real impact, we want to hear from you! This role offers the chance to make a difference in people's lives while achieving your own career success. Apply now to start your  journey with us in Prague, Czechia. Our Talent Acquisition team will be in touch within seven days to guide you through the next steps. Join NonStop Consulting and succeed in the UK Social Care Division in Prague!","South East England","£20,000 - £100,000 per annum, OTE","Permanent,full-time","NonStop Consulting Ltd",NA,"Sales|recruitment|work abroad|business|"
"53808979","Sales Careers Abroad - Relocate to Prague!","2024-10-08","High-Earning Opportunity in Prague, Czechia - Trainee Recruitment Consultant for UK Social Care Division Location: Prague, Czech RepublicEmployment Type: Full-TimeDepartment: Sales - UK Social Care DivisionSalary: Competitive + Uncapped Commission Start Your Career in Prague with Uncapped Earnings Potential! Are you ready to kick-start a high-earning career while experiencing life in the vibrant city of Prague? NonStop Consulting is offering an exciting opportunity to join our UK Social Care Division, where you can unlock your earning potential and enjoy a fulfilling  career in recruitment. With recent updates to work regulations, it's now easier for UK nationals to work in Czechia, making this the perfect moment to consider relocating. Who We Are Founded in 2000, NonStop Consulting is a leading recruitment service provider across Europe and the USA. We offer ambitious individuals the chance to thrive in a fast-paced and rewarding environment, with rapid career progression and the potential for impressive  financial rewards. What We Offer AI-Enhanced Training Programme: Comprehensive training using advanced technology to accelerate your professional growth.Fast-Track Career Progression: Average promotion to management within 1.6 years.Uncapped Commission & High Earnings Potential: Competitive salary with no limit on the amount you can earn through commission.Relocation Support: We assist you in making your move to Prague smooth and stress-free, with guidance on local living and settling in.Office-Based Environment: Gain valuable face-to-face interactions and real-time learning opportunities, crucial for rapid development through immediate feedback and hands-on experience.New Rules for UK Nationals: UK nationals can now more easily work in Czechia, thanks to simplified visa and work permit processes. Our team will provide full guidance to ensure you have a smooth transition to working in Prague.What You'll Do As a Trainee Recruitment Consultant for our UK Social Care Division, you will be responsible for: Cold Calling & Business Development: Contacting clients and candidates in the UK social care sector. This involves substantial phone work to generate new business and manage vacancies.Market Focus: Building and managing a network of candidates and clients in the UK social care industry, handling multiple roles and opportunities.Managing the Full Recruitment Process: Oversee the entire recruitment process-from sourcing candidates to securing placements. You will also handle client communication to ensure smooth hiring processes.Market Building: Develop and expand your market by building strong candidate and client bases, fostering relationships, and driving revenue.Who We're Looking For We are looking for sharp, driven individuals who are passionate about sales and recruitment. While academic degrees are not a primary requirement, we value practical skills and sharp thinking. For this role, fluency in English is essential due to the focus on the UK market. Key qualities include: Energetic & Personable: Ability to build strong rapport with candidates and clients.Empathy: Understand and relate to the needs and emotions of others.Motivation & Drive: Set high personal goals and work diligently to achieve them.Resilience: Thrive in a fast-paced, target-driven environment.Strong Communication Skills: Confidently engage with clients and candidates over the phone.Practical Judgment: Demonstrate sound decision-making skills and a pragmatic approach to problem-solving.Technological Capability: Comfortable using AI tools and databases in recruitment processes.Adaptability & Learning: Open to feedback and continuous improvement.Commitment to an Office-Based Role: Dedication to working in an office environment to maximize learning and development through direct interaction with mentors and colleagues.Why Prague? Prague is one of Europe's most beautiful and liveable cities, offering a rich cultural scene, affordable living costs, and a high quality of life. With recent changes to work regulations, it's also become easier for UK nationals to secure employment in Czechia, with simplified visa and work permit processes. NonStop Consulting will guide you through every step of the relocation and onboarding process. Ready to Start Your Career? If you're driven to excel in the UK social care market and passionate about making a real impact, we want to hear from you! This role offers the chance to make a difference in people's lives while achieving your own career success. Apply now to start your  journey with us in Prague, Czechia. Our Talent Acquisition team will be in touch within seven days to guide you through the next steps. Join NonStop Consulting and succeed in the UK Social Care Division in Prague!","South East England","£20,000 - £100,000 per annum, OTE","Permanent,full-time","NonStop Consulting Ltd",NA,"Sales|recruitment|work abroad|business|"
"53890571","Customer Service Manager ","2024-10-22","Company: Cuffe and Taylor, part of Live Nation (Music) UK Ltd Department: Cuffe and Taylor Operations Location: Preston OR Farringdon, London and onsite at shows/festivals when appropriate Reports to: Director of Operations Working Hours: Full-time plus additional evenings and weekends to accommodate shows and festivals Job Type: Permanent Role Description We’re looking for an experienced Customer Service Manager who will be the driving force behind delivering the highest level in customer service to all customers and fans across the Cuffe and Taylor portfolio. The role will include being responsible for the  management and improvement of customer service at Cuffe and Taylor which will involve customer information, customer queries managed via ZenDesk. Cuffe & Taylor is one of the UK’s top live music, theatre and event promoters. Established for more than 10 years and part of the Live Nation family, they present breath-taking tours, festivals and shows across the UK filling football stadiums, arenas, theatres  and major historical sites. Cuffe & Taylor’s roster of artists is extensive and varied including Diana Ross, Lionel Richie, Britney Spears, Rod Stewart, Christina Aguilera, Mariah Carey, Lewis Capaldi, Sir Tom Jones, Bryan Adams, Kylie, Noel Gallagher’s High Flying Birds, Stereophonics,  George Ezra, The Strokes, Sam Fender and Def Leppard. They also operate a hugely successful theatre touring department across the UK and internationally programming thousands of nights of entertainment ranging from live podcasts, screen-to-stage TV adaptations  and musical theatre. In 2023 they were recipients of an Olivier Award, for Best Family Show, for their original production of 'Hey Duggee - The Live Theatre Show’. Who you are Competencies / Skills / Knowledge / Experience Experience in delivering excellent customer serviceAdvanced knowledge and understanding of ZenDeskExperience in working in a busy, high-volume working environmentSenior operational experience within either the live entertainment, visitor attraction or hospitality industriesManagement experienceStrong leadership skillsStrong organisational skills and attention-to-detailExcellent communication skillsAdvanced knowledge and experience with Microsoft Excel and Outlook.Excellent English language and grammarImprovement of the customer service systems and interest to explore new technologies such as AIBehaviours The following attributes determine how the role will be carried out and are required to be a success Customer focused with a desire for high levels of serviceAbility to foster problem solving between teams and stakeholders, and to arrive at a solution that will contribute to the overall achievement of business goalsHighly motivated and dedicated - ability to work deadlines and achieve targets in a time conscious mannerWhat the role includes Management of the customer service departmentTactical, operational and hands on customer experience leadershipManagement of the ZenDesk softwareAnswering customer queriesEnsuring the software is utilised to its full ability including AI, auto responses, triggers and macrosEnsuring the FAQ and Event Information Pages are up to date via ZenDesk Help Centre pages.Constant review of the customer experience and identifying actions to improve.Supporting the departments of Cuffe and Taylor in delivering a high level of customer service including operations, marketing and ticketing.Identifying key trends in customer service.Assisting with the volunteer management.Work on site at events and festivals as required, including weekends and evenings.Creating reports for the Senior Management Team and Directors to include key statistics such as the number of customer emails / social media messages and response times.Equal Opportunities We are passionate and committed to our people and go beyond the rhetoric of diversity and inclusion. You will be working in an inclusive environment and be encouraged to bring your whole self to work. We will do all that we can to help you successfully balance  your work and homelife. As a growing business we will encourage you to develop your professional and personal aspirations, enjoy new experiences, and learn from the talented people you will be working with. It’s talent that matters to us and we encourage applications  from people irrespective of their gender identity, race, sexual orientation, religion, age, disability status or caring responsibilities. The Company Cuffe and Taylor is part of Live Nation Entertainment which is the world’s leading live entertainment company comprised of global market leaders: Ticketmaster, Live Nation Concerts, LN Media and Artist Nation Management. APPLICATION DEADLINE: 30th October 2024. We reserve the right close applications at any time.","South East England","Competitive salary","Permanent,full-time","LiveNation ",NA,"Customer Service,Management,Concerts,Promoters,Customer Information"
"53628954","Software Engineer, MATLAB, Python, Julia, COR6873","2024-09-18","Software Engineer, MATLAB, Python, Julia, COR6873 This is a rare opportunity for an experienced Software Engineer to join an historic British icon at the forefront of Engineering. The Role The Software Engineer will work closely with Design Engineers, Mechanical Engineers and Data Scientists, to gather and understand the requirements necessary to ultimately design, develop and maintain a suite of data analysis tools, to facilitate the analysis  of data from wind tunnel, CFD and simulation environments. Benefits include: A day a week to work remotelyBonus scheme to 12%Enhanced pensionHealth insuranceDeath in serviceWhat Experience do I need? A degree in Computer Science or Aeronautical, Mechanical, Software Engineering or similarA background or experience in data science, aerodynamics, vehicle dynamics or computer simulationsKnowledge of developing graphical tools using MATLAB, Python, Julia or similarSome experience of developing backend APIs, ideally with .NET CoreGood experience of database technologies such as  SQL Server, MySQL, and NoSQLAny exposure to modern web technologies such as React would be advantageousI want to do that! If you have any questions or would simply welcome a chat about this excellent Software Engineer position and company, just call me or drop me an email, as I’d love to hear from you!  If, though, you think this role could be right for you and you’d like to  learn more, then please apply now. Software Engineer, MATLAB, Python, Julia Corriculo Ltd acts as an employment agency and an employment business. #GB #ChannelA","Oxfordshire","£45,000 - £60,000 per annum","Permanent,full-time","Corriculo Ltd",NA,""
"52947860","Graduate Recruitment Consultant","2024-09-17","","South East England","","Permanent,full-time","Virtus Talent","https://www.reed.co.uk/company-profile/virtus-talent-60043",""
"53773266",".NET Engineering Director - Relocation to Dubai","2024-10-02",".NET Engineering Director – Relocation to Dubai Pearson Carter are currently working with a Global ISV who are growing massively across the world and need a British Citizen to relocate to Dubai and lead that practice. The company sell a CPQ system solution across multiple industries and this role will see you lead developers across enterprise-level .NET applications. They offer a base salary of $150,000 + 10% bonus + Health/Life/Dental insurance and a relocation package. Get in touch if you are looking for your next opportunity! Responsibilities: Technical Leadership: Collaborate with project managers, business analysts, and stakeholders to define and execute project scopesTeam Management: Direct and manage multiple teams of developers based in Dubai, Pakistan and PhilippinesOversee the planning, prioritization, and delegation of tasks, participate in code reviews, unit testing, and debuggingExperience: 10+ years of experience in software development, with a strong background in .NET technologies.5+ years of leadership experience in managing development teams.Experience scaling teams upExperience working in a company under 250 headcountExperience in a product based company over serviceKnowledge or desire to work with AISalary They offer an excellent salary: $150,000 + 10% bonus + Health/Life/Dental insurance and a relocation package Location This client has offices across the world, for this role they want a British Citizen who will relocate to Dubai. Applications are welcome from professionals with Azure experience. How to Apply Please apply asap with your CV to be considered for this position. You can also get in touch with me on or . Pearson Carter is the Global Leader in Microsoft Azure Recruitment with specialist roles across the globe - www.pearsoncarter.com","South East England","USD$145,000 - USD$150,000 per annum","Permanent,full-time","Pearson Carter",NA,""
"53917204","Product Manager","2024-10-28","PRODUCT MANAGER (Retail, eCommerce, Beauty) £550-£600 pdInside IR353 days on-site, London Z16 months rollingI am really pleased to be supporting this client on a new search for a contract Product Manager. I have been engaged with this client for a number of years now and their standards are exceptional. Not just in the professionalism, skills and expertise they  have and retain, but their sincere and considered approach to culture and behaviour. The Role: You will be responsible for critical aspects of the consumer experience across brands, markets and products. You will ideally thrive in a holistic multi-channel environment and be an expert in influencing both regional and global vision, strategy and road-map. Simultaneously owning the strategy and road-map for specific consumer experiences.  The Product Manager will be in close collaboration to support delivery teams, including but not limited to building strong relationships with counterparts in Experience Design, Engineering, Data Science teams and more...  Responsibilities (a few of):  Data driven decision making and prioritisation within the portfolio and global feature road-mapEmbrace a deep knowledge of the consumers who are most impacted by experiences you manageDeeply understand how key consumer segments engage with the client's digital products and experiencesPartner with regional and global teams to embody & help drive digital product strategy.Inspire cross functional teams to execute with a sense of urgency.Build OKRs to measure success/failureAnd much more...You know what to do:  PRODUCT MANAGER (Retail, eCommerce, Beauty) £550-£600 pdInside IR353 days on-site, London Z16 months rolling","South East England","£550.00 - £600.00 per day","Contract,full-time","Salt Search",NA,""
"53654316","Data Engineer","2024-09-20","","South East England","","Temporary,full-time","Sanderson","https://www.reed.co.uk/company-profile/sanderson-71329","1,ETL,1,SQL,1,Github,1,T-SQL,1,SQL Server,1,Data Engineer,1,Azure,1,CI/CD,1,SnapLogic,1,Databricks"
"53681680","Account Manager","2024-09-23","We are currently recruiting for one of our trusted clients who are looking for an Account Manager. This is your chance to join an award-winning managed IT service, cloud hosting, and IT consultancy provider focusing on customers operational IT requirements, providing secure, cost effective services from datacentre, private  and public cloud. What You Can Expect Location - London BridgeSalary - £60,000Work Type - PermanentKey Responsibilities as an Account Manager Developing strong relationships with existing customers,Identify areas for growth within existing relationshipsYou’ll be more of a FARMERCore Experience, Qualifications, and Skills Business development and account management experienceDemonstrated experience nurturing existing relationships and growing opportunities within those.Worked within Data services - Daya hosting - Data protection and disaster recovery/ Data connectivity/ Data analytics/ Cyber secHaving worked as an account manager within data services or AI would be greatMUST BE ABLE TO COMMUTE TO LONDON BRIDGE 3X PER WEEK MINIMUMWhat’s in it For You? Amazing company to work for!Uncapped commission. For further information on this Account Manager role apply below We are an equal opportunity employer and value diversity at our company. We do not discriminate based on race, religion, colour, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. By applying, you confirm you are happy to be added to the Addition mailing list regarding future suitable positions. You can opt out of this at any time simply by contacting one of our consultants.","London","£60,000 per annum","Permanent,full-time","Addition",NA,""
"53809151","Data Engineer","2024-10-08","","South East England","","Temporary,full-time","Sanderson","https://www.reed.co.uk/company-profile/sanderson-71329","1,ETL,1,SQL,1,Github,1,T-SQL,1,SQL Server,1,Data Engineer,1,Azure,1,CI/CD,1,SnapLogic,1,Databricks"
"53886559","Digital Solutions Developer","2024-10-21","GSA Techsource is currently recruiting for a Digital Solutions Developer who will be working for a large financial company.Responsibilities:You will work closely with business teams to implement innovative solutions for their needs, advising and upskilling the team members where possible. You will design, build and maintain software infrastructure within appropriate monitoring, alerting, maintainability and performance parameters.You will utilise Bicep for seamless infrastructure as code (IaC) development.You will develop automation scripts (e.g. using Python) to enhance product deployment and operational efficiency.Ideal Technical Skils:Microsoft PowerApps (Microsoft Copilot Studio)Office 365 Apps — including SharePoint, PowerBI etc. Python YAML — for GitHub pipelines.Markdown — for GitHub Documentation.PowershellBicep — for infrastructure automation.AzureProduct thinkingSolution design Desirable Skills: Experience with the Salesforce platform.SQL/Sybase experience.Experience with Microsoft 365, its features and applicability to solve business problems.Experience with PlanView AgilePlace.SharePoint Online administration — permissions, document libraries, integration with Microsoft Teams.IT infrastructure knowledge including networking (switches, routers), security (firewalls, Cisco ISE), server room management including physical aspects.Basic understanding of data science.This role is onsite in the City of London with 1 day a week remote working.This role falls Inside IR35.GSA Techsource Ltd operates as an Employment Agency when recruiting for permanent vacancies, and an Employment Business when recruiting for contract vacancies. All contract rates quoted are to Ltd companies.","London","£550.00 - £650.00 per day","Contract,full-time","GSA Techsource Ltd",NA,""
"53902784","Account Manager","2024-10-24","Role Summary: Job Title - Account Manager Industry - SaaS solution for the Automotive industry Working Set-Up - Remote-first Salary - £35,000-£45,000 base (Y1 OTE £70k) + 2-3% share options Interview process - 2 stages The Role: Leo Technology are working with a repeat start-up client who are looking for a talented Account Manager to join their team. With a product set to shake up the industry about to go-live, this is a critical time for onboarding new clients into the business!  This role will focus on new client development, as well as the ongoing management and support of existing accounts. This role is perfect for someone with industry experience, who is looking to join a company set for exponential growth! The Person: 3+ years experience working in an account management roleAutomotive industry experience is highly desirableProven ability to manage multiple clients and projects concurrentlyPassionate about technology and AI advancementsExcellent communication skillsInterview Process: 2 stage video interviewImportant Notice: Both Leo Technology and the companies we partner with are incredibly passionate about building environments where people from all backgrounds and walks of life are embraced. Our mission is to welcome everyone and create inclusive teams. We celebrate difference  and encourage people from all backgrounds to apply. Leo Technology Limited is acting as an Employment Agency in relation to this vacancy. To understand more about what we do with your data please review our privacy policy in the privacy section of the Leo Technology website","South East England","£35,000 - £45,000 per annum","Permanent,full-time","Leo Technology Limited",NA,""
